Date,Close
5/10/16,93.35
5/11/16,92.58
5/12/16,91.53
5/13/16,91.3
5/16/16,95.83
5/17/16,94.3
5/18/16,94.52
5/19/16,93.31
5/20/16,95.48
5/23/16,95.7
5/24/16,97.52
5/25/16,98.92
5/26/16,99.41
5/27/16,100.08
5/31/16,99.98
6/1/16,99.85
6/2/16,100.14
6/3/16,100.85
6/6/16,100.07
6/7/16,101.19
6/8/16,101.1
6/9/16,100.55
6/10/16,97.38
6/13/16,96.33
6/14/16,94.6
6/15/16,94.18
6/16/16,95.57
6/17/16,94.65
6/20/16,96.85
6/21/16,98.49
6/22/16,98.75
6/23/16,101.39
6/24/16,95.01
6/27/16,92.5
6/28/16,94.4
6/29/16,96.11
6/30/16,99.21
7/1/16,98.44
7/5/16,95.34
7/6/16,94.89
7/7/16,94.61
7/8/16,97.22
7/11/16,99.76
7/12/16,100.88
7/13/16,101.11
7/14/16,102.97
7/15/16,101.61
7/18/16,103.13
7/19/16,105.63
7/20/16,108.16
7/21/16,105.48
7/22/16,105.63
7/25/16,106.48
7/26/16,108.77
7/27/16,109.56
7/28/16,110.08
7/29/16,109.62
8/1/16,109.7
8/2/16,109.38
8/3/16,108.45
8/4/16,110.09
8/5/16,109.6
8/8/16,109.25
8/9/16,109.89
8/10/16,109.49
8/11/16,110.69
8/12/16,110.27
8/15/16,110.83
8/16/16,107.95
8/17/16,105.45
8/18/16,106.03
8/19/16,106.73
8/22/16,107.16
8/23/16,108.49
8/24/16,106.68
8/25/16,106.47
8/26/16,106.31
8/29/16,107.08
8/30/16,107.52
8/31/16,106.55
9/1/16,107.49
9/2/16,107.86
9/6/16,107.93
9/7/16,106.33
9/8/16,104.08
9/9/16,101.71
9/12/16,103.14
9/13/16,101.74
9/14/16,101.98
9/15/16,103.64
9/16/16,102.2
9/19/16,103.34
9/20/16,104.88
9/21/16,106.71
9/22/16,108.79
9/23/16,108.57
9/26/16,108.77
9/27/16,109.62
9/28/16,109.86
9/29/16,108.73
9/30/16,109.58
10/3/16,108.93
10/4/16,108.96
10/5/16,108.81
10/6/16,108.74
10/7/16,106.38
10/10/16,106.99
10/11/16,102.71
10/12/16,102.58
