Date,Close
9/1/2015,47.73
9/2/2015,49.54
9/3/2015,49.11
9/4/2015,48.39
9/8/2015,49.63
9/9/2015,49.78
9/10/2015,49.7
9/11/2015,50.05
9/14/2015,50.64
9/15/2015,50.71
9/16/2015,52.45
9/17/2015,52.41
9/18/2015,52.12
9/21/2015,52.84
9/22/2015,52.19
9/23/2015,52.21
9/24/2015,52.62
9/25/2015,51.38
9/28/2015,49.69
9/29/2015,49.33
9/30/2015,49.68
10/1/2015,47.98
10/2/2015,49.51
10/5/2015,49.23
10/6/2015,48.29
10/7/2015,46.39
10/8/2015,45.34
10/9/2015,44.14
10/12/2015,43.12
10/13/2015,43.85
10/14/2015,43.38
10/15/2015,44.26
10/16/2015,45.4
10/19/2015,45.62
10/20/2015,42.61
10/21/2015,42.02
10/22/2015,42.34
10/23/2015,41.82
10/26/2015,43.05
10/27/2015,42.07
10/28/2015,42.59
10/29/2015,42.33
10/30/2015,41.39
11/2/2015,42.76
11/3/2015,41.67
11/4/2015,46.33
11/5/2015,46.35
11/6/2015,46.47
11/9/2015,45.07
11/10/2015,43.3
11/11/2015,43.82
11/12/2015,42.59
11/13/2015,41.44
11/16/2015,42.86
11/17/2015,42.8
11/18/2015,44.21
11/19/2015,44.36
11/20/2015,44
11/23/2015,43.55
11/24/2015,43.65
11/25/2015,45.93
11/27/2015,46.32
11/30/2015,46.05
12/1/2015,47.44
12/2/2015,46.4
12/3/2015,46.54
12/4/2015,46.08
12/7/2015,46.23
12/8/2015,45.34
12/9/2015,44.9
12/10/2015,45.41
12/11/2015,43.4
12/14/2015,43.72
12/15/2015,44.22
12/16/2015,46.9
12/17/2015,46.68
12/18/2015,46.09
12/21/2015,46.51
12/22/2015,45.99
12/23/2015,45.94
12/24/2015,46.11
12/28/2015,45.79
12/29/2015,47.44
12/30/2015,47.62
12/31/2015,48
1/4/2016,44.68
1/5/2016,44.69
1/6/2016,43.81
1/7/2016,43.13
1/8/2016,42.2
1/11/2016,41.57
1/12/2016,41.99
1/13/2016,40.06
1/14/2016,41.24
